date,hour,link,token,price,title,description
2024-06-24,10:28:32,https://www.yad2.co.il/realestate/item/osux25ov?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=121,osux25ov,"10,600,000 ₪","יעקב מרידור 12
גג/ פנטהאוז, תל ברוך צפון, תל אביב יפו
5 חדרים • קומה 4 • 210 מ״ר","גג/ פנטהאוז, תל ברוך צפון, תל אביב יפו"
2024-06-24,10:28:32,https://www.yad2.co.il/realestate/item/wvxvcj3c?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=121,wvxvcj3c,"1,785,000 ₪","נחום סנה 32
גג/ פנטהאוז, רמות הרכס, באר שבע
4 חדרים • קומה 5 • 125 מ״ר","גג/ פנטהאוז, רמות הרכס, באר שבע"
2024-06-24,10:28:33,https://www.yad2.co.il/realestate/item/xj8nb6g3?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=121,xj8nb6g3,"2,050,000 ₪","שדרות עמק חפר 30
דירה, שקמים ואגמים, אשקלון
5 חדרים • קומה 2 • 125 מ״ר","דירה, שקמים ואגמים, אשקלון"
2024-06-24,10:28:33,https://www.yad2.co.il/realestate/item/i9lv1lhz?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=121,i9lv1lhz,"2,290,000 ₪","יעקב אבינו 2
דירה, אחיסמך, לוד
5 חדרים • קומה 2 • 128 מ״ר","דירה, אחיסמך, לוד"
2024-06-24,10:28:33,https://www.yad2.co.il/realestate/item/5vr3a1ug?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=121,5vr3a1ug,"2,500,000 ₪","אפרים קישון 18
דירה, חתני פרס ישראל, באר יעקב
4 חדרים • קומה 5 • 110 מ״ר","דירה, חתני פרס ישראל, באר יעקב"
2024-06-24,10:28:34,https://www.yad2.co.il/realestate/item/gp252md3?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=121,gp252md3,"7,750,000 ₪","אלכסנדר סשה ארגוב 31
דופלקס, המשתלה, תל אביב יפו
5 חדרים • קומה 1 • 245 מ״ר","דופלקס, המשתלה, תל אביב יפו"
2024-06-24,10:28:34,https://www.yad2.co.il/realestate/item/ifg1yblk?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=121,ifg1yblk,לא צוין מחיר,"ברקת 1
דירה, רובע י""ז, אשדוד
5 חדרים • קומה 10 • 292 מ״ר","דירה, רובע י""ז, אשדוד"
2024-06-24,10:28:34,https://www.yad2.co.il/realestate/item/an3tghya?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=121,an3tghya,"4,850,000 ₪","התקווה 11
דירה, שכונת גפן, רמת גן
4 חדרים • קומה 2 • 117 מ״ר","דירה, שכונת גפן, רמת גן"
2024-06-24,10:28:34,https://www.yad2.co.il/realestate/item/e3uoazrm?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=121,e3uoazrm,לא צוין מחיר,"דן 54
דו משפחתי, גני מנחם, באר יעקב
5 חדרים • קומה קרקע • 250 מ״ר","דו משפחתי, גני מנחם, באר יעקב"
2024-06-24,10:28:35,https://www.yad2.co.il/realestate/item/jzzntn8u?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=121,jzzntn8u,"1,740,000 ₪","מוטה גור 1
מגרשים, רקפות, באר שבע
קומה קרקע • 474 מ״ר","מגרשים, רקפות, באר שבע"
2024-06-24,10:28:35,https://www.yad2.co.il/realestate/item/m39hvl7n?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=121,m39hvl7n,"3,300,000 ₪","מרכולת 5
דירה, פלורנטין, תל אביב יפו
2 חדרים • קומה 4 • 55 מ״ר","דירה, פלורנטין, תל אביב יפו"
2024-06-24,10:28:35,https://www.yad2.co.il/realestate/item/hdkxhcxj?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=121,hdkxhcxj,"1,150,000 ₪","אקסודוס
דירה, אשקלון
2 חדרים • קומה 6 • 70 מ״ר","דירה, אשקלון"
2024-06-24,10:28:36,https://www.yad2.co.il/realestate/item/t39z7xbx?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=121,t39z7xbx,"2,690,000 ₪","גילדסגיים
דירה, קרית קריניצי, רמת גן
3 חדרים • קומה 14 • 88 מ״ר","דירה, קרית קריניצי, רמת גן"
2024-06-24,10:28:36,https://www.yad2.co.il/realestate/item/vle46yd7?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=121,vle46yd7,"4,500,000 ₪","דירה, רמת גן
4 חדרים • קומה 2 • 108 מ״ר","דירה, רמת גן"
2024-06-24,10:28:36,https://www.yad2.co.il/realestate/item/xqgkh5r1?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=121,xqgkh5r1,לא צוין מחיר,"רמב""ם
דירה, העיר העתיקה, רמב""ם, דרום, באר שבע
5 חדרים • קומה 6 • 174 מ״ר","דירה, העיר העתיקה, רמב""ם, דרום, באר שבע"
2024-06-24,10:28:36,https://www.yad2.co.il/realestate/item/dszsayjc?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=121,dszsayjc,"2,050,000 ₪","דירה, פתח תקווה
4 חדרים • קומה 2 • 78 מ״ר","דירה, פתח תקווה"
2024-06-24,10:28:37,https://www.yad2.co.il/realestate/item/yvsp4llf?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=121,yvsp4llf,"3,980,000 ₪","מרכז המושבה
בית פרטי/ קוטג', מרכז המושבה, גן יבנה
7 חדרים • קומה קרקע • 500 מ״ר","בית פרטי/ קוטג', מרכז המושבה, גן יבנה"
2024-06-24,10:28:37,https://www.yad2.co.il/realestate/item/ramdpnmq?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=121,ramdpnmq,"4,550,000 ₪","שמעון בן צבי
דירה, גבעתיים
4 חדרים • קומה 5 • 110 מ״ר","דירה, גבעתיים"
2024-06-24,10:28:37,https://www.yad2.co.il/realestate/item/n9ib4gtj?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=121,n9ib4gtj,"5,950,000 ₪","הפרחים
דופלקס, קרית הפרחים - 2005, רעננה
5 חדרים • קומה 3 • 190 מ״ר","דופלקס, קרית הפרחים - 2005, רעננה"
2024-06-24,10:28:38,https://www.yad2.co.il/realestate/item/fqjbfij0?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=121,fqjbfij0,"2,600,000 ₪","היסמין
דירה, הפרחים, כפר סבא
4 חדרים • קומה 3 • 120 מ״ר","דירה, הפרחים, כפר סבא"
2024-06-24,10:28:38,https://www.yad2.co.il/realestate/item/2fezw8p7?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=121,2fezw8p7,"2,600,000 ₪","תשבי 11
דירה, התקוה, בית יעקב, נווה צה""ל, תל אביב יפו
3 חדרים • קומה 2 • 55 מ״ר","דירה, התקוה, בית יעקב, נווה צה""ל, תל אביב יפו"
2024-06-24,10:28:38,https://www.yad2.co.il/realestate/item/q49k3q3k?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=121,q49k3q3k,"970,000 ₪","חטיבת הנגב
דו משפחתי, העיר העתיקה, רמב""ם, דרום, באר שבע
3 חדרים • קומה קרקע • 70 מ״ר","דו משפחתי, העיר העתיקה, רמב""ם, דרום, באר שבע"
2024-06-24,10:28:39,https://www.yad2.co.il/realestate/item/xdeq9p36?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=121,xdeq9p36,"5,300,000 ₪","דירה, גני תקווה
6 חדרים • קומה 16 • 169 מ״ר","דירה, גני תקווה"
2024-06-24,10:28:39,https://www.yad2.co.il/realestate/item/ldvah9qc?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=121,ldvah9qc,"2,580,000 ₪","דרך דגניה
דירה, נתניה
4 חדרים • קומה 7 • 100 מ״ר","דירה, נתניה"
2024-06-24,10:28:39,https://www.yad2.co.il/realestate/item/wdmwujeg?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=121,wdmwujeg,"4,500,000 ₪","דירת גן, אבן יהודה
5 חדרים • קומה קרקע • 160 מ״ר","דירת גן, אבן יהודה"
2024-06-24,10:28:39,https://www.yad2.co.il/realestate/item/dzh0r9tn?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=121,dzh0r9tn,"30,000,000 ₪","משק חקלאי/ נחלה, גן חיים
קומה קרקע • 9600 מ״ר","משק חקלאי/ נחלה, גן חיים"
2024-06-24,10:28:40,https://www.yad2.co.il/realestate/item/hhyax72k?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=121,hhyax72k,"3,400,000 ₪","נחלת בנימין
דירה, תל אביב יפו
2 חדרים • קומה 3 • 50 מ״ר","דירה, תל אביב יפו"
2024-06-24,10:28:40,https://www.yad2.co.il/realestate/item/ey7jij6p?opened-from=feed&component-type=main_feed&spot=standard&location=41&pagination=121,ey7jij6p,"3,590,000 ₪","וינגייט
דירה, תל אביב יפו
3 חדרים • קומה 7 • 92 מ״ר","דירה, תל אביב יפו"
2024-06-24,10:28:41,https://www.yad2.co.il/realestate/item/xy0asd8u?opened-from=feed&component-type=main_feed&spot=standard&location=42&pagination=121,xy0asd8u,"790,000 ₪","מבצע עובדה
דירה, שכונה ו', באר שבע
4 חדרים • קומה 3 • 90 מ״ר","דירה, שכונה ו', באר שבע"
2024-06-24,10:28:41,https://www.yad2.co.il/realestate/item/6rc5pgar?opened-from=feed&component-type=main_feed&spot=standard&location=43&pagination=121,6rc5pgar,"1,890,000 ₪","אחד העם
דירה, חדרה
4 חדרים • קומה 8 • 100 מ״ר","דירה, חדרה"
2024-06-24,10:28:41,https://www.yad2.co.il/item/2_98_9417?site=_inres_x1_l_15304_o_ws_ListingPro_23866,2_98_9417,"2,395,000 ₪","אפי נופי בן שמן בלוד
דירה, גני יער, לוד
4 חדרים",N/A
2024-06-24,10:28:41,https://www.yad2.co.il/item/2_98_8883?site=_inres_x1_l_15305_o_ws_ListingPro_15593,2_98_8883,"3,490,000 ₪","OLIVE – אוליב
דירה, קיראון, קרית אונו
5 חדרים",N/A
2024-06-24,10:28:42,https://www.yad2.co.il/item/2_98_9566?site=_inres_x1_l_16310_o_ws_ListingBasic_18979,2_98_9566,"5,530,000 ₪","יגור
גג/ פנטהאוז, יד אליהו, תל אביב יפו
4 חדרים",N/A
