date,hour,link,token,price,title,description
2024-06-24,10:31:54,https://www.yad2.co.il/realestate/item/4pipabk2?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=407,4pipabk2,"2,880,000 ₪","פועלי הרכבת
דירת גן, פועלי הרכבת, גבעתיים
3 חדרים • קומה קרקע • 75 מ״ר","דירת גן, פועלי הרכבת, גבעתיים"
2024-06-24,10:31:54,https://www.yad2.co.il/realestate/item/itkmdfet?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=407,itkmdfet,"850,000 ₪","בזל
דירה, שכונה א', באר שבע
3 חדרים • קומה 4 • 78 מ״ר","דירה, שכונה א', באר שבע"
2024-06-24,10:31:54,https://www.yad2.co.il/realestate/item/3zd3pq21?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=407,3zd3pq21,"10,700,000 ₪","משק חקלאי/ נחלה, גן הדרום
קומה קרקע • 30000 מ״ר","משק חקלאי/ נחלה, גן הדרום"
2024-06-24,10:31:55,https://www.yad2.co.il/realestate/item/pq6vjfkb?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=407,pq6vjfkb,"2,250,000 ₪","דירה, רמת גן
4 חדרים • קומה 2 • 70 מ״ר","דירה, רמת גן"
2024-06-24,10:31:56,https://www.yad2.co.il/realestate/item/c56u92r3?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=407,c56u92r3,"2,950,000 ₪","מרכז
דירה, מרכז, הרצליה
4 חדרים • קומה 1 • 109 מ״ר","דירה, מרכז, הרצליה"
2024-06-24,10:31:57,https://www.yad2.co.il/realestate/item/h0m0gbyt?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=407,h0m0gbyt,"3,350,000 ₪","הזיתים
דירה, רמת הדקלים, גבעת שמואל
5 חדרים • קומה 4 • 135 מ״ר","דירה, רמת הדקלים, גבעת שמואל"
2024-06-24,10:31:57,https://www.yad2.co.il/realestate/item/0u66ea01?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=407,0u66ea01,"1,450,000 ₪","ז'בוטינסקי 4
דירה, גן שמואל, קרית מלאכי
4 חדרים • קומה 6 • 100 מ״ר","דירה, גן שמואל, קרית מלאכי"
2024-06-24,10:31:58,https://www.yad2.co.il/realestate/item/pwlt8t0z?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=407,pwlt8t0z,"349,000 ₪","מגרשים, הוד השרון
קומה קרקע • 250 מ״ר","מגרשים, הוד השרון"
2024-06-24,10:31:59,https://www.yad2.co.il/realestate/item/7ha7se8f?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=407,7ha7se8f,"1,960,000 ₪","דירת גן, אשקלון
5 חדרים • קומה קרקע • 180 מ״ר","דירת גן, אשקלון"
2024-06-24,10:31:59,https://www.yad2.co.il/realestate/item/jsspw46d?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=407,jsspw46d,"6,270,000 ₪","בית פרטי/ קוטג', אבן יהודה
8 חדרים • קומה קרקע • 250 מ״ר","בית פרטי/ קוטג', אבן יהודה"
2024-06-24,10:32:00,https://www.yad2.co.il/realestate/item/gqoyhjjp?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=407,gqoyhjjp,"11,500,000 ₪","בית פרטי/ קוטג', קיסריה
4 חדרים • קומה קרקע • 1050 מ״ר","בית פרטי/ קוטג', קיסריה"
2024-06-24,10:32:02,https://www.yad2.co.il/item/2_98_7995?site=_inres_x1_l_15303_o_ws_ListingPro_23502,2_98_7995,"3,700,000 ₪","נאות שבירו רמלה
גג/ פנטהאוז, נאות שמיר, רמלה
6 חדרים",N/A
2024-06-24,10:32:03,https://www.yad2.co.il/item/2_98_10044?site=_inres_x1_l_15306_o_ws_ListingPro_23907,2_98_10044,"2,750,000 ₪","השדרה בנווה איילון - מגדלים - מתחם 209
דירה, נווה אילן, אור יהודה
3 חדרים",N/A
2024-06-24,10:32:03,https://www.yad2.co.il/item/2_98_9507?site=_inres_x1_l_16307_o_ws_ListingBasic_21967,2_98_9507,"3,700,000 ₪","רמותיים
דירת גן, רמות, ירושלים
4 חדרים",N/A
2024-06-24,10:32:04,https://www.yad2.co.il/item/2_98_8481?site=_inres_x1_l_16310_o_ws_ListingBasic_21705,2_98_8481,"3,650,000 ₪","יסודות איתנים בנווה התות
בית פרטי/ קוטג', נווה התות, פרדס חנה כרכור
5 חדרים • קומה 1 - 2 • 155 - 160 מ״ר",N/A
